DEPARTMENT,COURSE,COURSE DESCRIPTION,INSTRUCTOR NAME,GPA GRADES,TOTAL GRADES,AVG SECT GPA,AVG STDNT CUM GPA,A%,B%,C%,D%,W
BIOL,111,"FNDTNS OF BIOL:DIVRS,EVOL,ECOL","Hall,Spencer R",133,143,2.583,2.896,28.6,31.6,23.3,6,7
BIOL,111,"FNDTNS OF BIOL:DIVRS,EVOL,ECOL","Hengeveld,Susan E.",170,196,2.734,3.021,30.6,32.9,25.9,5.9,11
BIOL,112,FNDTNS OF BIOL:BIOL MECHANISMS,"Berndtson,Amy",90,103,2.813,3.161,40,25.6,20,6.7,11
BIOL,112,FNDTNS OF BIOL:BIOL MECHANISMS,"Zolan,Miriam E.",56,62,2.929,3.043,30.4,42.9,21.4,0,4
BIOL,112,FNDTNS OF BIOL:BIOL MECHANISMS,"Berndtson,Amy",173,208,2.973,3.231,38.2,32.4,20.2,6.9,19
BIOL,112,FNDTNS OF BIOL:BIOL MECHANISMS,"Whitworth,Karen Petree",112,131,2.847,3.007,33,35.7,20.5,6.3,7
BIOL,112,FNDTNS OF BIOL:BIOL MECHANISMS,"Berndtson,Amy",93,113,2.834,3.153,36.6,29,24.7,3.2,10
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",22,24,3.327,3.273,59.1,31.8,4.5,0,1
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",23,25,3.704,3.496,78.3,21.7,0,0,2
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",23,28,3.552,3.249,65.2,30.4,0,4.3,1
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",22,27,3.609,3.304,68.2,27.3,4.5,0,2
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",27,29,3.207,3.319,44.4,44.4,7.4,3.7,0
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",24,26,3.363,3.361,50,41.7,4.2,4.2,1
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",24,25,3.513,3.428,62.5,37.5,0,0,0
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",23,27,3.33,3.306,43.5,43.5,13,0,2
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",21,24,3.405,3.233,61.9,23.8,14.3,0,2
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",23,26,3.422,3.379,73.9,13,4.3,0,1
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",24,28,3.533,3.119,66.7,25,8.3,0,0
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",25,27,3.452,3.245,48,48,4,0,1
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",26,27,3.631,3.553,65.4,34.6,0,0,0
BIOL,113,BIOLOGY LABORATORY,"Ruf Jr,Edward W",22,27,3.091,3.19,31.8,54.5,4.5,9.1,2
BIOL,113,BIOLOGY LABORATORY,"Ruf Jr,Edward W",24,26,3.725,3.476,75,25,0,0,2
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",25,27,3.172,3.403,52,32,12,0,0
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",25,26,3.756,3.469,76,20,4,0,0
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",20,27,3.205,3.083,40,45,15,0,3
BIOL,113,BIOLOGY LABORATORY,"Hengeveld,James David",25,26,3.56,3.353,72,20,4,0,0
BIOL,211,MOLECULAR BIOLOGY,"Mehta,Sapna",135,156,2.657,3.168,24.4,37,25.2,8.9,9
BIOL,211,MOLECULAR BIOLOGY,"Kehoe,David M.",140,174,3.008,3.364,44.3,32.1,12.1,5.7,18
BIOL,307,BIODIVERSITY,"Clay,Keith",22,25,2.959,3.369,27.3,40.9,27.3,0,2
BIOL,311,GENETICS,"Forrester,Wayne C.",143,166,2.658,3.235,23.8,39.2,21.7,8.4,18
BIOL,311,GENETICS,"Calvi,Brian R",20,22,2.965,3.133,35,45,10,0,0
BIOL,312,CELL BIOLOGY,"Lacefield,Soni",66,76,2.979,3.397,43.9,25.8,24.2,4.5,8
BIOL,313,CELL BIOLOGY LABORATORY,"Surzycki,Judith A.",44,45,3.698,3.443,77.3,22.7,0,0,0
BIOL,318,EVOLUTION,"Moyle,Leonie C",109,117,3.195,3.319,41.3,40.4,16.5,0,5
BIOL,319,GENETICS LABORATORY,"Holdeman,Richard Brewster",39,42,3.533,3.528,59,38.5,2.6,0,0
BIOL,322,WRITING WORKSHOP IN BIOLOGY,"Malacinski,George M.",20,27,3.55,3.334,70,25,0,0,3
BIOL,323,MOLECULAR BIOLOGY LABORATORY,"Surzycki,Stefan J.",17,18,3.982,3.453,100,0,0,0,0
BIOL,323,MOLECULAR BIOLOGY LABORATORY,"Surzycki,Stefan J.",16,16,3.944,3.519,100,0,0,0,0
BIOL,326,BIODIVERSE-CITY,"Reynolds,Heather L",11,17,3.827,3.422,90.9,9.1,0,0,0
BIOL,331,INTRODUCTION TO HUMAN GENETICS,"Surzycki,Stefan J.",18,22,3.322,3.092,72.2,16.7,0,0,2
BIOL,350,ENVIRONMENTAL BIOLOGY,"Darcy-Hall,Tara Lee",20,24,3.485,3.027,60,30,10,0,0
BIOL,376,BIOLOGY OF BIRDS,"Ketterson,Ellen D.",11,11,3.564,3.296,81.8,9.1,9.1,0,0
BIOL,412,ANALYSIS OF CANCER RESEARCH,"Bender,Alan David",47,49,3.832,3.5,89.4,6.4,4.3,0,1
BIOL,423,"BRAIN, BEHAVIOR AND EVOLUTION","Smith,Adam Ray",38,42,3.145,3.111,47.4,34.2,10.5,5.3,3
BIOL,473,ECOLOGY,"Darcy-Hall,Tara Lee",40,45,2.855,3.135,35,27.5,30,7.5,4
BIOL,474,FIELD & LABORATORY ECOLOGY,"Darcy-Hall,Tara Lee",22,24,3.332,3.176,40.9,50,9.1,0,1
BIOL,570,SEM IN ECOLOGY & ENVIRON BIOL,"Wade,Michael J.",11,11,4,3.932,100,0,0,0,0
BIOL,585,GENETICS AND BIOINFORMATICS,"Dalia,Ankur",30,31,3.763,3.775,73.3,26.7,0,0,1
BIOL,250,MICROBIOLOGY,"Kearns,Daniel B",107,117,2.833,3.291,29,43,20.6,.9,4
BIOL,255,MICROBIOLOGY LABORATORY,"Brun,Yves V.",16,16,3.25,3.393,31.3,62.5,6.3,0,0
BIOL,315,MICROBIOLOGY LABORATORY,"Kulow,Carl",112,119,3.663,3.376,73.2,24.1,2.7,0,2
BIOL,380,MICROBIOLOGY OF INFECT DISEASE,"Dunn,Megan Marie",40,42,3.283,3.484,45,45,10,0,1
BIOL,440,MEDICAL MICROBIOLOGY LECTURES,"Winkler,Malcolm E.",19,22,3.395,3.527,52.6,42.1,5.3,0,1
BIOL,445,MED MICROBIOLOGY LABORATORY,"Dunn,Megan Marie",14,14,3.857,3.576,85.7,14.3,0,0,0
BIOL,465,ENVIRONMENTAL MICROBIOLOGY LAB,"Newton,Irene",13,15,3.408,3.019,46.2,46.2,7.7,0,1
BIOL,480,MICROBIAL & MOLECULAR GENETICS,"Rowe-Magnus,Dean",25,25,3.172,3.404,48,40,8,0,0
BIOL,550,MICROBIOLOGY,"Kearns,Daniel B",7,8,2.957,3.595,42.9,28.6,14.3,14.3,0
BIOL,451,INTEGRATIVE HUMAN PHYSIOLOGY,"Schlegel,Whitney M",12,16,3.058,3.132,41.7,41.7,8.3,0,0
BIOL,201,BIOL SCI FOR ELEM TEACHERS,"Hanratty,Pamela",27,35,3.078,3.197,44.4,25.9,25.9,3.7,6
BIOL,318,"EVOLUTION, HONORS","Lively,Curtis M.",26,28,3.9,3.809,92.3,7.7,0,0,0
BIOL,490,INDIVIDUAL STUDY,"Fuqua,Clay",45,50,3.984,3.621,97.8,2.2,0,0,0
BIOL,373,ENTOMOLOGY,"Moczek,Armin P",30,31,3.683,3.54,86.7,3.3,6.7,3.3,0
BIOL,374,INVERTEBRATE ZOOLOGY,"Cotten,Clara Ann",21,28,2.429,2.979,33.3,19,19,14.3,7
BIOL,375,INVERTEBRATE ZOOLOGY LAB,"Cotten,Clara Ann",16,17,3.35,3.172,37.5,56.3,6.3,0,0
BIOL,460,ANIMAL BEHAVIOR,"Rosvall,Kimberly",50,53,3.196,3.257,50,28,18,2,2
BIOL,466,ENDOCRINOLOGY,"Demas,Gregory",27,27,3.448,3.711,51.9,44.4,3.7,0,0
BIOL,620,SPECIAL TOPICS IN ZOOLOGY,"Reynolds,Heather L",6,6,3.9,3.854,100,0,0,0,0
BIOL,620,SPECIAL TOPICS IN ZOOLOGY,"Smith,G Troy",6,7,4,3.927,100,0,0,0,0
BIOT,215,DIAGNOSTIC&FORENSC BIOTECH LAB,"Magill,Nancy Gene",10,12,3.49,2.929,60,20,20,0,1
BIOT,301,SEMINAR IN BIOTECHNOLOGY,"Sultana,Rasheda",18,24,3.811,3.327,94.4,5.6,0,0,1
BIOT,310,BIOTECHNOLOGY LECTURE,"Niu,Hengyao",32,37,3.216,3.256,46.9,40.6,6.3,6.3,3
BIOT,315,BIOTECHNOLOGY LABORATORY,"Sultana,Rasheda",17,20,3.441,3.212,58.8,35.3,5.9,0,2
BIOT,322,BIOTECHNOLOGY WRITING & COMM,"Drummond,James T.",13,14,3.085,3.029,53.8,30.8,0,7.7,1
BIOT,425,LAB IN MACROMOLECULES,"Chen,Lingling",14,14,3.729,2.957,85.7,14.3,0,0,0
BIOT,501,BIOCHEMISTRY INSTRUMENTATION,"Vaughan,Robert Clyde",9,9,3.733,3.544,66.7,33.3,0,0,0
BIOT,521,CONTEMP TOPICS IN RES ETHICS,"Bush,Karen",11,11,3.827,3.585,90.9,9.1,0,0,0
BIOT,498,INDEPENDT RESEARCH: BIOTECH,"Kao,Cheng Chia",7,7,3.957,3.558,100,0,0,0,0
BUEX,531,INTRO TO BUSINESS ANALYTICS,"Acito,Franklin",46,46,3.58,3.694,54.3,43.5,2.2,0,0
BUEX,531,INTRO TO BUSINESS ANALYTICS,"Acito,Franklin",43,46,3.393,3.4,44.2,53.5,0,0,0
BUEX,594,EXP CRSE FOR MBA GLB EXEC TRCK,"Prabhakar,Bipin",39,40,3.459,3.757,64.1,28.2,5.1,0,0
BUEX,595,EXP CRSE FOR MBA GLB EXEC TRCK,"Venkataraman,Ramesh",134,134,3.895,3.861,95.5,4.5,0,0,0
BUEX,595,EXP CRSE FOR MBA GLB EXEC TRCK,"Barsi Lopes,Alexandre",17,17,3.929,3.882,100,0,0,0,0
BUEX,595,EXP CRSE FOR MBA GLB EXEC TRCK,"Venkataraman,Ramesh",21,22,3.924,3.826,95.2,4.8,0,0,1
BUEX,596,EXP CRSE FOR MBA GLB EXEC TRCK,"Glass,Kathrine",15,15,3.647,3.903,66.7,33.3,0,0,0
BUEX,597,EXP CRSE FOR MBA GLB EXEC TRCK,"Erwin,Barbara Jeanne",15,15,3.953,3.903,93.3,6.7,0,0,0
BUEX,598,EXP CRSE FOR MBA GLB EXEC TRCK,"Hill,John David",18,18,3.744,3.683,77.8,22.2,0,0,0
BUEX,598,EXP CRSE FOR MBA GLB EXEC TRCK,"Prabhakar,Bipin",27,27,3.078,3.58,29.6,51.9,18.5,0,0
BUKD,520,QUANTITATIVE ANALYSIS,"Cutshall,Rex R.",43,44,3.709,3.74,83.7,14,2.3,0,0
BUKD,520,QUANTITATIVE ANALYSIS,"Cutshall,Rex R.",42,45,3.557,3.519,76.2,11.9,11.9,0,2
BUKD,520,QUANTITATIVE ANALYSIS,"Cutshall,Rex R.",42,43,3.583,3.542,73.8,23.8,0,2.4,0
BUKD,520,QUANTITATIVE ANALYSIS,"Cutshall,Rex R.",40,42,3.603,3.546,72.5,25,2.5,0,0
BUKD,520,QUANTITATIVE ANALYSIS,"Cutshall,Rex R.",35,40,3.491,3.448,57.1,40,2.9,0,2
BUKD,520,QUANTITATIVE ANALYSIS,"Blocher,James D",36,39,3.547,3.412,72.2,19.4,8.3,0,1
BUKD,522,INFORMATION TECHNOLOGY,"Venkataraman,Ramesh",33,34,3.964,3.708,100,0,0,0,0
BUKD,522,INFORMATION TECHNOLOGY,"Taylor,Nolan J.",31,33,3.926,3.662,93.5,6.5,0,0,0
BUKD,522,INFORMATION TECHNOLOGY,"Venkataraman,Ramesh",33,33,3.982,3.717,100,0,0,0,0
BUKD,522,INFORMATION TECHNOLOGY,"Venkataraman,Ramesh",26,29,3.9,3.59,92.3,7.7,0,0,0
BUKD,522,INFORMATION TECHNOLOGY,"Taylor,Nolan J.",25,25,3.96,3.681,96,4,0,0,0
BUKD,530,ECONOMICS FOR MANAGERS,"Mafi-Kreft,Ellie",42,43,3.586,3.629,64.3,35.7,0,0,1
BUKD,530,ECONOMICS FOR MANAGERS,"Mafi-Kreft,Ellie",36,40,3.503,3.45,52.8,47.2,0,0,2
BUKD,530,ECONOMICS FOR MANAGERS,"Anderson,Kyle Jay",43,44,3.588,3.604,65.1,34.9,0,0,0
BUKD,530,ECONOMICS FOR MANAGERS,"Ridlon,Robert W",40,43,3.615,3.577,60,40,0,0,1
BUKD,530,ECONOMICS FOR MANAGERS,"Rasmusen,Eric B.",42,44,3.381,3.581,45.2,54.8,0,0,0
BUKD,530,ECONOMICS FOR MANAGERS,"Kreft,Steven Francis",27,27,3.522,3.676,55.6,44.4,0,0,0
BUKD,530,ECONOMICS FOR MANAGERS,"Kreft,Steven Francis",32,32,3.491,3.693,50,50,0,0,0
BUKD,540,FINANCIAL MANAGEMENT,"Heron,Randall A.",30,31,3.55,3.728,53.3,43.3,3.3,0,1
BUKD,540,FINANCIAL MANAGEMENT,"Heron,Randall A.",30,32,3.353,3.636,43.3,46.7,10,0,1
BUKD,540,FINANCIAL MANAGEMENT,"Durham,Gregory R",23,24,2.996,3.52,43.5,34.8,8.7,0,0
BUKD,540,FINANCIAL MANAGEMENT,"Heron,Randall A.",16,18,3.038,3.414,18.8,62.5,18.8,0,2
BUKD,540,FINANCIAL MANAGEMENT,"Durham,Gregory R",17,19,3.024,3.535,29.4,58.8,5.9,0,0
BUKD,560,STRATEGIC MGMT & BUSINESS PLAN,"Littel,Christopher",34,36,3.656,3.685,73.5,26.5,0,0,1
BUKD,560,STRATEGIC MGMT & BUSINESS PLAN,"Magjuka,Richard J.",32,36,3.844,3.589,93.8,6.3,0,0,0
BUKD,560,STRATEGIC MGMT & BUSINESS PLAN,"Magjuka,Richard J.",33,33,3.933,3.81,97,3,0,0,0
BUKD,561,THE U.S. IN A GLOBAL ECONOMY,"Hauskrecht,Andreas",39,39,3.521,3.72,51.3,48.7,0,0,0
BUKD,561,THE U.S. IN A GLOBAL ECONOMY,"Marchionne,Francesco",22,22,3.418,3.585,36.4,63.6,0,0,0
BUKD,561,THE U.S. IN A GLOBAL ECONOMY,"Von Hagen,Juergen",38,40,3.813,3.743,94.7,5.3,0,0,0
BUKD,561,THE U.S. IN A GLOBAL ECONOMY,"Von Hagen,Juergen",36,38,3.736,3.71,77.8,22.2,0,0,0
BUKD,561,THE U.S. IN A GLOBAL ECONOMY,"Hauskrecht,Andreas",21,21,3.514,3.692,42.9,57.1,0,0,0
BUKD,562,DEVELPG STRATEGIC CAPABILITIES,"Ash,Richard",29,32,3.286,3.571,34.5,62.1,0,3.4,0
BUKD,562,DEVELPG STRATEGIC CAPABILITIES,"Harrison,David Aron",32,34,3.684,3.639,75,25,0,0,0
BUKD,563,INTEGRATIVE TEAM ORIENTED PROJ,"Taylor,David",24,25,3.971,3.668,95.8,4.2,0,0,0
BUKD,565,THKG STRAT: GAME THRY/BUS STRT,"Ridlon,Robert W",33,38,3.706,3.722,78.8,21.2,0,0,1
BUKD,565,THKG STRAT: GAME THRY/BUS STRT,"Cakirer,Kerem",36,37,3.392,3.646,44.4,52.8,2.8,0,0
BUKD,565,THKG STRAT: GAME THRY/BUS STRT,"Cakirer,Kerem",35,37,3.3,3.583,42.9,48.6,8.6,0,0
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Threlkeld,James Shannon",20,22,3.54,3.487,60,40,0,0,1
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Talbott,John S",29,30,3.834,3.652,100,0,0,0,0
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Walters,Rockney G.",34,34,3.956,3.696,100,0,0,0,0
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Threlkeld,James Shannon",42,45,3.543,3.513,57.1,42.9,0,0,1
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Saxton,M Kim",34,34,3.718,3.62,76.5,20.6,2.9,0,0
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Walters,Rockney G.",33,34,3.903,3.698,93.9,6.1,0,0,0
BUKD,570,STRATEGIC MARKETING MANAGEMENT,"Saxton,M Kim",28,31,3.546,3.495,64.3,32.1,0,0,0
BUKD,580,OPERATIONS MANAGEMENT,"Briggs,Carl M",32,32,3.531,3.693,53.1,46.9,0,0,0
BUKD,734,WORKING CAPITAL MANAGEMENT,"Masson,Dubos Joseph",29,31,3.759,3.724,86.2,13.8,0,0,0
BUKD,731,SUPPLY CHAIN MGMT - SOURCING,"Carroll,Dan",24,24,3.65,3.666,62.5,37.5,0,0,0
BUKD,734,SUSTAINABLE OPERATIONS,"Souza,Gilvan C",12,13,3.708,3.522,83.3,16.7,0,0,0
BUKD,734,SUSTAINABLE OPERATIONS,"Souza,Gilvan C",33,33,3.933,3.81,97,3,0,0,0
BUKD,741,ASSET PRICING/SECURITY VALUATN,"Smart,Scott B",30,32,3.603,3.707,63.3,36.7,0,0,0
BUKD,741,ASSET PRICING/SECURITY VALUATN,"Smart,Scott B",33,36,3.509,3.67,45.5,54.5,0,0,1
BUKD,742,INTERNATIONAL FINANCIAL MGMT,"Bonser-Neal,Catherine Anita",43,47,3.486,3.703,62.8,32.6,2.3,0,1
BUKD,525,"ENTREP: THEORY, PROCESS & PRAC","Kuratko,Donald F",18,19,3.844,3.686,94.4,5.6,0,0,1
BUKD,702,ORG DESIGNS FOR STRAT ADVNTAGE,"McAllister,Susan",30,32,3.56,3.671,70,20,10,0,0
BUKD,702,ORG DESIGNS FOR STRAT ADVNTAGE,"McAllister,Susan",23,23,3.526,3.628,60.9,34.8,4.3,0,0
BUKD,710,STRATEGIC MGMT & LEADERSHIP,"Taylor,David",47,49,4,3.771,100,0,0,0,0
BUKD,710,STRATEGIC MGMT & LEADERSHIP,"Taylor,David",40,46,4,3.578,100,0,0,0,1
BUKD,503,TOPICS IN DIR BUS INTERACTION,"Venkataraman,Ramesh",45,45,4,3.778,100,0,0,0,0
BUKD,503,TOPICS IN DIR BUS INTERACTION,"Venkataraman,Ramesh",45,45,4,3.688,100,0,0,0,0
BUKD,503,TOPICS IN DIR BUS INTERACTION,"Venkataraman,Ramesh",38,38,4,3.715,100,0,0,0,0
BUKD,520,EXP COURSE FOR MBA PROGRAM,"Dayton,Keith Gelarden",27,27,3.974,3.721,96.3,3.7,0,0,0
BUKD,522,EXP COURSE FOR MBA PROGRAM,"Smith-Robbins,Sarah Brooke",39,40,3.915,3.592,94.9,2.6,2.6,0,0
BUKD,532,TOPICS IN BUSINESS CAPSTONE,"Magjuka,Richard J.",14,14,4,3.644,100,0,0,0,0
BUKD,532,TOPICS IN BUSINESS CAPSTONE,"Magjuka,Richard J.",38,38,4,3.717,100,0,0,0,0
BUKD,573,EXP COURSE FOR MBA PROGRAM,"Richards,Eric L.",14,14,3.6,3.639,64.3,35.7,0,0,0
BUS,200,FOUNDATIONS OF ACCOUNTING,"Schrimper,Richard J.",159,169,3.06,3.094,28.3,53.5,17,0,2
BUS,200,FOUNDATIONS OF ACCOUNTING,"Schrimper,Richard J.",149,170,2.911,2.97,20.1,55,22.8,0,5
BUS,200,FOUNDATIONS OF ACCOUNTING,"Schrimper,Richard J.",156,171,3.033,3.087,26.3,52.6,20.5,0,4
BUS,200,FOUNDATIONS OF ACCOUNTING,"Schrimper,Richard J.",147,168,3.093,3.004,29.3,51,19.7,0,2
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",32,42,2.856,3.358,21.9,53.1,15.6,9.4,7
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",34,41,2.824,3.355,26.5,44.1,17.6,8.8,3
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Romanek,Joshua Seth",34,40,2.656,3.33,23.5,32.4,32.4,8.8,5
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",30,41,2.65,3.294,13.3,40,43.3,0,9
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Glass,Kathrine",47,51,2.932,3.273,19.1,57.4,23.4,0,2
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",35,42,2.923,3.475,31.4,28.6,40,0,5
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",35,50,3.049,3.559,37.1,37.1,22.9,0,5
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",34,40,2.618,3.365,17.6,44.1,20.6,17.6,6
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",35,41,2.76,3.477,28.6,22.9,42.9,5.7,5
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",38,43,2.918,3.549,23.7,50,21.1,2.6,2
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",31,42,2.655,3.284,22.6,41.9,19.4,9.7,8
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Glass,Kathrine",42,51,2.964,3.376,19,57.1,21.4,2.4,1
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Romanek,Joshua Seth",36,42,2.886,3.468,22.2,50,19.4,8.3,4
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Romanek,Joshua Seth",31,40,2.777,3.277,16.1,64.5,9.7,3.2,8
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",34,42,2.853,3.461,29.4,38.2,23.5,5.9,6
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",35,41,2.703,3.321,22.9,34.3,34.3,5.7,5
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",37,41,3.027,3.512,29.7,43.2,27,0,3
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",32,40,2.647,3.303,28.1,25,34.4,9.4,8
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",33,42,2.658,3.396,21.2,33.3,36.4,9.1,7
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",32,43,2.694,3.33,31.3,28.1,25,6.3,7
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",36,40,3.089,3.504,33.3,50,13.9,2.8,4
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",37,44,2.846,3.483,24.3,43.2,27,2.7,2
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",37,44,2.803,3.392,18.9,45.9,27,5.4,3
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",38,41,2.653,3.464,18.4,34.2,36.8,10.5,3
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",34,40,3.038,3.472,35.3,44.1,11.8,5.9,5
BUS,201,INTRO TO FINANCIAL ACCOUNTING,"Head,Julie S.",30,40,2.567,3.326,13.3,40,40,3.3,9
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",39,44,2.951,3.428,25.6,46.2,20.5,7.7,2
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",39,42,2.962,3.415,33.3,33.3,28.2,2.6,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",30,37,3.307,3.425,46.7,43.3,10,0,2
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Glass,Kathrine",37,51,2.997,3.299,27,51.4,16.2,2.7,8
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Diffendarfer,Emily",40,43,3.005,3.449,40,27.5,30,2.5,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",39,41,3.013,3.391,30.8,51.3,10.3,7.7,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Diffendarfer,Emily",21,30,2.824,3.224,23.8,47.6,19,4.8,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",24,27,2.7,3.322,20.8,45.8,25,4.2,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",37,40,3.243,3.534,54.1,29.7,13.5,0,3
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",37,44,2.981,3.368,35.1,35.1,21.6,8.1,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",38,43,2.65,3.34,34.2,28.9,13.2,15.8,2
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Diffendarfer,Emily",39,42,3.028,3.38,33.3,35.9,25.6,5.1,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",10,13,2.47,3.268,30,20,30,10,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",39,40,3.049,3.531,46.2,28.2,15.4,10.3,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",15,19,2.907,3.335,20,46.7,33.3,0,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",38,42,2.987,3.385,31.6,47.4,15.8,2.6,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",36,39,3.028,3.402,36.1,41.7,11.1,11.1,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",40,41,2.74,3.311,20,42.5,30,5,0
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",39,42,2.718,3.326,15.4,43.6,33.3,5.1,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",38,41,3.047,3.44,36.8,36.8,23.7,2.6,1
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",38,41,3.074,3.497,44.7,31.6,15.8,5.3,2
BUS,202,INTRO TO MANAGERIAL ACCOUNTING,"Biagioni,Diane T",40,42,3.03,3.432,32.5,45,17.5,0,0
BUS,205,INTRO TO FINANCL ACCTG-HONORS,"Pacelli,Joseph",40,42,3.443,3.757,45,55,0,0,0
BUS,205,INTRO TO FINANCL ACCTG-HONORS,"Pacelli,Joseph",45,50,3.369,3.71,35.6,64.4,0,0,1
BUS,205,INTRO TO FINANCL ACCTG-HONORS,"Pacelli,Joseph",50,52,3.58,3.806,58,42,0,0,0
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Waters II,John Milbourne",50,57,3.164,3.388,10,88,2,0,0
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Vorst,Patrick Johannes",49,53,2.912,3.423,20.4,51,28.6,0,1
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Waters II,John Milbourne",47,57,3.172,3.333,17,78.7,4.3,0,0
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Morgan,Anita R",27,33,3.096,3.267,33.3,51.9,7.4,3.7,1
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Vorst,Patrick Johannes",49,54,3.043,3.463,32.7,42.9,22.4,2,1
BUS,310,MGMT DECISIONS & FINANCL RPTG,"Morgan,Anita R",45,50,3.576,3.397,64.4,33.3,2.2,0,1
BUS,311,INTERMEDIATE ACCOUNTING I,"Josefy,Bree",43,55,2.96,3.465,37.2,32.6,27.9,0,9
